timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501830900133,2794,DbaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875868,305,1,1,1289,0,0
1501830904067,2046,DbaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875830,305,1,1,1052,0,0
1501830907305,2823,DbaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875842,305,1,1,1216,0,0
1501830911463,2681,DbaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875844,305,1,1,1176,0,0
1501830915278,2406,DbaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,305,1,1,1076,0,0
1501830918936,3897,DbaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875904,305,1,1,1157,0,0
1501830924025,5299,DbaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,305,1,1,1016,0,0
1501830930485,2159,DbaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875835,305,1,1,1175,0,0
1501830933961,2863,DbaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875826,305,1,1,1188,0,0
1501830938844,8317,DbaaS sem Join 5000,200,OK,Grupo de Usuários 1-1,text,true,,875828,305,1,1,1492,0,298
