timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501998235889,2678,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875657,329,1,1,1397,0,331
1501998252556,2588,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875655,329,1,1,1367,0,280
1501998269893,3403,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,329,1,1,1289,0,265
1501998289402,2949,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1288,0,266
1501998304646,5667,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,329,1,1,1310,0,278
1501998320534,6229,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1275,0,269
1501998341600,4152,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875651,329,1,1,1490,0,315
1501998357007,2873,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1348,0,302
1501998378346,4110,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1381,0,348
1501998397231,3976,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875646,329,1,1,1355,0,269
1501998418057,6351,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875650,329,1,1,1420,0,315
1501998436664,4275,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1345,0,311
1501998451673,3242,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1388,0,311
1501998473343,3288,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875648,329,1,1,1318,0,268
1501998487662,3133,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875655,329,1,1,1394,0,286
1501998506183,3504,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,329,1,1,1415,0,337
1501998528362,2886,SQL DbaaS,200,OK,Grupo de Usuários 1-1,text,true,,875644,329,1,1,1399,0,313
