timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1501904048630,773,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,248,0,0
1501904053135,1258,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,273,0,0
1501904058739,1194,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,395,0,0
1501904064368,1623,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,382,0,0
1501904072995,1052,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,382,0,0
1501904077276,839,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,248,0,0
1501904081085,823,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,231,0,0
1501904084554,1154,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,214,0,0
1501904089652,1391,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,743,0,0
1501904095062,949,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100368,194,1,1,227,0,0
1501904100756,1582,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,304,0,0
1501904110025,1254,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,491,0,0
1501904115531,1376,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,266,0,0
1501904122123,1332,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,479,0,0
1501904128116,2052,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,577,0,0
1501904140486,2494,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,686,0,0
1501904149718,1863,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,572,0,0
1501904156155,635,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100391,194,1,1,222,0,0
1501904160156,1621,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,317,0,0
1501904166344,2128,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,359,0,0
1501904178938,1257,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,354,0,0
1501904190251,2064,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100375,194,1,1,631,0,0
1501904203856,1694,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,243,0,0
1501904211511,948,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,273,0,0
1501904218104,1251,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,314,0,0
1501904224065,1812,DaaS direto sem Join 1000,200,OK,Grupo de Usuários 1-1,text,true,,100383,194,1,1,1398,0,0
